Product Name,Current Price,Old Price,Discount,Rating,Vendor
"DELL LATITUDE 3190 2in1 X360 INTEL PENTIUM,TOUCHSCREEN 4GB RAM,128GB SSD WIN 11 + Light",210000.0,220000.0,0.05,3.0,Jumia
DELL Latitude 3189 X360 INTEL PENTIUM 512GB SSD 4GB Touchscreen 10 Pro+pouch,200000.0,0.0,0.0,3.5,Jumia
Hp EliteBook 830 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit TOUCHSCREEN/FP Reader Wins 11 Laptop +BAG,550000.0,700000.0,0.21,0.0,Jumia
Hp EliteBook 830 G6 X360 TOUCHSCREEN Core I5-8GB RAM/256GB SSD/Backlit Keyboard/Windows 11 Pro+BAG,505000.0,750000.0,0.33,0.0,Jumia
"Hp CHROMEBOOK 11 G4, INTEL CELERON, 4GB RAM,64GB SSD + FLASH",120000.0,0.0,0.0,5.0,Jumia
"Lenovo Ideapad 15.6"" Intel Celeron 4GB RAM 256 SSD Wins 10pro",298800.0,0.0,0.0,4.5,Jumia
DELL XPS 15' 9530 13TH GEN CI7 512GB 16GB 4GB INTEL ARC GRAPHICS,1946900.0,0.0,0.0,4.5,Jumia
"Apple MacBook Pro 14"" Laptop - M3 Pro Chip - 18GB  - 18-core GPU - 1TB SSD - SILVER 2023",3550000.0,0.0,0.0,0.0,Jumia
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD -8GB RAM -Backlit-Keypad - Touch Windows 10 PRO + PEN,599999.0,630000.0,0.05,0.0,Jumia
Hp EliteBook 840 G5 TOUCHSCREEN Core I7-16GB RAM/1TB SSD/Backlit Keyboard/Windows 11 Pro+BAG,712500.0,800000.0,0.11,4.0,Jumia
"Hp OMEN GAMING 16 13TH GEN INTEL CORE I7 16GB RAM 1TB SSD RTX 4060 (8GB) 16.1""FHD WINS 11",2182000.0,2300000.0,0.05,0.0,Jumia
Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Win 10,220000.0,494000.0,0.55,2.0,Jumia
Hp EliteBook 840 Intel Core I7- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,750000.0,900000.0,0.17,0.0,Jumia
Hp Victus Gaming 15 12Th Gen Intel Core I7 16Gb Ram 1Tb Ssd Gtx 1650 Wins 11,1980900.0,2520000.0,0.21,0.0,Jumia
Hp EliteBook 840 G5 TOUCHSCREEN Core I7-32GB RAM/1TB SSD/Backlit Keyboard/FP Reader WIN 11 Pro+BAG,700000.0,900000.0,0.22,0.0,Jumia
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro +BAG,505000.0,900000.0,0.44,5.0,Jumia
"Hp 15 Intel Pentium Silver Quadcore (500GB HDD, 4GB RAM,Wins10",440000.0,460000.0,0.04,0.0,Jumia
Hp EliteBook 840 G5 Intel Core I5-8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG,445000.0,665000.0,0.33,4.3,Jumia
Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10+ 32GB FLASH,120000.0,0.0,0.0,3.9,Jumia
"DELL CHROMEBOOK, 4GB RAM, 16GB SSD + 32GBFLASH",120000.0,0.0,0.0,0.0,Jumia
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro,505000.0,900000.0,0.44,0.0,Jumia
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,505000.0,550000.0,0.08,3.9,Jumia
Hp Stream 11 Intel Celeron D/C  4GB RAM 64GB HDD WIN 10 + MOUSE,230000.0,0.0,0.0,0.0,Jumia
"DELL Latitude 2 In One Convertible Intel Pentium 256gb SSD, 4GB Ram Touch Win10+pouch",183000.0,0.0,0.0,0.0,Jumia
"Apple MacBook Air 15"" Laptop - M2 Chip - 8GB Memory - 256GB SSD (Latest Model) - STARLIGHT 2023",1650000.0,0.0,0.0,0.0,Jumia
Hp Elitebook X2 1012 Intel Core I5 256GB SSD/8GB RAM/Backlit-Keypad - TouchScreen- Windows 10 PRO+ PEN,550000.0,850000.0,0.35,0.0,Jumia
Hp ProBook11X360-Touscheen Intel Celeron256gb SSD-4GB Ram Pouch,195000.0,0.0,0.0,4.7,Jumia
Hp EliteBook 840 G5 Intel Core I5-8GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,485000.0,800000.0,0.39,0.0,Jumia
Hp Ideapad 15 Laptop Intel Celeron - 1000GB HDD/4GB RAM- Windows 10 + Mouse& USB Light For Keyboard,310000.0,400000.0,0.23,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,505000.0,800000.0,0.37,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG,485000.0,600000.0,0.19,5.0,Jumia
"Hp Stream 14 Intel Celeron 4GB, 64GB SSD Wins 10 +Bag",185000.0,0.0,0.0,0.0,Jumia
Hp NoteBook 348 G5 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard- Windows 11 Pro + BAG,465000.0,700000.0,0.34,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-32GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,535000.0,700000.0,0.24,5.0,Jumia
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,505000.0,800300.0,0.37,4.2,Jumia
"DELL LATITUDE 3190 2in1 X360 INTEL PENTIUM,TOUCHSCREEN 8GB RAM,512GB SSD WIN 11 + Light",300000.0,350900.0,0.15,5.0,Jumia
Hp ELITEBOOK 1040 G9 CI7 12TH GEN 512GBSSD 16GB RAM W11 BACKLIT,1297800.0,0.0,0.0,0.0,Jumia
Hp Elitebook 840 G6 Intel Core I5 8TH GEN 16GB RAM - 1TB SSD - Backlit Keyboard -Win 11 Pro,505000.0,900000.0,0.44,5.0,Jumia
"Hp ENVY 15 X360 13TH GEN INTEL CORE I7 16GB RAM 512GB SSD 15.6"" TOUCHSCREEN BACKLIT KEYBOARD WINS 11",1300000.0,0.0,0.0,0.0,Jumia
"DELL Latitude 5490 Intel Core I5- 8GB Ram, 256GB SSD Win 11",350000.0,500000.0,0.3,0.0,Jumia
DELL Latitude 3450 Core I3 ITB HDD 8GB RAM Wins 10 + Bag,350000.0,0.0,0.0,4.0,Jumia
"Apple MacBook Air 15.3"" M2 Chip 8GB/ 256GB 8 Core CPU/10 Core GPU - Space Grey",1999999.0,2999999.0,0.33,0.0,Jumia
Hp ENVY 14 X360 13TH GEN INTEL CORE I5 8GB RAM 512GB SSD TOUCH/BACKLIT KEYBOARD FP READER WINS 11,940900.0,1039000.0,0.09,0.0,Jumia
Lenovo Ideapad  Intel Celeron 1TB HDD 4GB RAM Win 10 PRO + MOUSE,310000.0,399000.0,0.22,5.0,Jumia
DELL Latitude 7490 TOUCHSCREEN Core I7/ 32GB RAM 1TB SSD/BACKLIGHT KEYBOARD/WIN 11PRO+BAG,750000.0,950000.0,0.21,0.0,Jumia
Hp ProBook 11 X360- TOUCH- 512GB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG,285000.0,800000.0,0.64,0.0,Jumia
Hp ProBook 11 X360- TOUCH Intel Celeron 512GB 4GB RAM WIN10 Pro+ USB LIGHT FOR KEYBOARD,205000.0,258000.0,0.21,0.0,Jumia
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10 +USB LIGHT FOR KEYBORD&MOUSE,125000.0,200900.0,0.38,4.3,Jumia
"Apple MacBook Air 13"" M1 Chip 8GB 256GB 2020 Model - Gray",1499000.0,1999000.0,0.25,0.0,Jumia
Hp Stream 11 Intel Celeron 4gb Ram 64gb HDD Win 10+ Keyboard Flash Light,180000.0,300000.0,0.4,0.0,Jumia
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +USB Light,215000.0,350000.0,0.39,0.0,Jumia
Hp EliteBook 840 G5 Intel Corei5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Win11 Pro+pouch Mouse,470000.0,0.0,0.0,4.5,Jumia
Hp Envy 15 X360 12th Gen Intel Core I7 16GB/1TB SSD Win 11,1320000.0,1698000.0,0.22,0.0,Jumia
DELL Latitude 3190 INTEL CELERON 128GB SSD 4GB WIN 10 Pro+pouch,200000.0,0.0,0.0,0.0,Jumia
"DELL Vostro 15 10th Gen, Intel Core I3 8GB RAM 256GB SSD+ 1TB HDD 15.6"" HD Windows 10",480000.0,580000.0,0.17,0.0,Jumia
Hp Notebook 15 Intel Pentium 8GB RAM 500 HDD Win 10 + HP MOUSE,725000.0,0.0,0.0,0.0,Jumia
"DELL LATITUDE 3190 2in1 X360 INTEL PENTIUM,TOUCHSCREEN 8GB RAM,128GB SSD WIN 11 + Light",230000.0,370000.0,0.38,0.0,Jumia
Hp Notebook 11 - TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,260000.0,349000.0,0.26,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,505000.0,600000.0,0.16,4.2,Jumia
Hp ProBook 11 X360 TOUCH INTEL CORE I5 512GB SSD- 8GB RAM W11,310000.0,0.0,0.0,1.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG,485000.0,550000.0,0.12,5.0,Jumia
Hp EliteBook 840 G5 Intel Core I5- 12GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,455000.0,590000.0,0.23,4.5,Jumia
DELL Latitude 7490 TOUCHSCREEN  Intel Core I7/ 512GB SSD 16GB RAM/BACKLIGHT KEYBOARD-WIN 11PRO+BAG,745000.0,880000.0,0.15,0.0,Jumia
Hp ELITEBOOK 840 G7 INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD FP READER WINS 11,720000.0,900000.0,0.2,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5 Touchscreen 16GB RAM/512 SSD/Backlit Keyboard/FP Win 11 Pro,495000.0,670900.0,0.26,0.0,Jumia
Hp Elitebook X2 1012 Intel Core I5 256GB SSD/8GB RAM/Backlit-Keypad - TouchScreen- Windows 10 PRO+ PEN,550000.0,850000.0,0.35,5.0,Jumia
Lenovo THINKPAD T490 Intel Core I5 8GB RAM 512GB SSD KEYBOARDLIGHT WIN11PRO+BAG,999999.0,100000000.0,0.99,0.0,Jumia
"Lenovo IDEAPAD 15 INTEL CORE I3 8GB RAM 256GB SSD 15.6""FHD WINDOWS 11+Headset",488500.0,525500.0,0.07,4.2,Jumia
Hp ProBook 11 X360 TOUCH INTEL CORE I5 512GB SSD- 8GB RAM Windows 11+ 32GB FLASH & POUCH BAG,650000.0,700000.0,0.07,0.0,Jumia
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse &USB Light For Keyboard,170000.0,200000.0,0.15,0.0,Jumia
Hp Pavilion 15 X360 12th Gen Intel Core I3 8GB RAM/512 SSD Win 11,860000.0,880000.0,0.02,5.0,Jumia
"Apple MacBook Air 15"" Laptop - M2 Chip - 8GB Memory - 512GB SSD (Latest Model) - STARLIGHT 2023",2250000.0,0.0,0.0,0.0,Jumia
"Lenovo LEGION PRO 7, 2TB/32GB, RTX 4090, Core I9-13900HX",4290000.0,4504500.0,0.05,0.0,Jumia
Hp ProBook 11 X360- TOUCH Intel Celeron 128GB 4GB RAM WIN10 Pro,170000.0,270000.0,0.37,0.0,Jumia
Apple MacBook Air 13.3 - 8GB/256GB/M1 Processor/ Space Grey,1180000.0,0.0,0.0,0.0,Jumia
Hp ProBook 11 X360- TOUCH Intel Celeron 256GB 4GB RAM WIN10 Pro+32GB FLASH & USB LIGHT FOR KEYBOARD,395000.0,400000.0,0.01,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,505000.0,550000.0,0.08,4.3,Jumia
Hp EliteBook 840 G6 Intel Core I5 16GB RAM/512GB SSD  Touchscreen /Backlit Keyboard/FP Reader Wins 11 Pro + Mouse,500900.0,578000.0,0.13,0.0,Jumia
Lenovo IDEAPAD 14-Inch - INTEL CORE I5 - 16GB RAM/512GB SSD - WINDOWS 11 PRO + USB Light For Keyboard,950000.0,0.0,0.0,0.0,Jumia
Hp Envy 14 X360 13th Gen Intel Core I5 8GB RAM/512GB SSD Win 11,940000.0,0.0,0.0,0.0,Jumia
"Asus NOTEBOOK 14 INTEL CELERON N4020 4GB RAM 128GB SSD 14"" HD WINS 11",359400.0,395000.0,0.09,5.0,Jumia
"Hp 14 11th Gen Intel Core I3 256GB SSD 8GB RAM 14"" FHD Backlit Keyboard Wins 11",585500.0,679000.0,0.14,0.0,Jumia
Hp Envy 15 X360 Intel Core I7 16GB RAM/1TB SSD Win 11+ Wireless Mouse,1320500.0,1690000.0,0.22,0.0,Jumia
"Lenovo IDEAPAD 15 INTEL CELERON 4GB RAM 256GB SSD 15.6"" HD WINS 10",298500.0,0.0,0.0,0.0,Jumia
"Hp PAVILION 15 X360 12TH GEN INTEL CORE I7 16GB 512GB SSD 15.6""FHD TOUCH/BACKLIT KEYBOARD WINS 11",1252000.0,1350000.0,0.07,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5- 16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Win 11 Pro Laptop+BAG,485000.0,900000.0,0.46,5.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Laptop +BAG,485000.0,700000.0,0.31,4.3,Jumia
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro +MOUSE,505000.0,900000.0,0.44,5.0,Jumia
Microsoft SURFACE PRO X SQ1 128GB 8GB RAM,825000.0,830000.0,0.01,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/512 SSD/Backlit Keyboard/FP Reader Win 11 Pro Laptop + BAG,485000.0,990000.0,0.51,4.0,Jumia
Hp Elitebook 830 G6 Intel Core I5 8TH GEN 16GB RAM - 1TB SSD - Backlit Keyboard -Win 11 Pro,505000.0,995000.0,0.49,3.5,Jumia
"Apple MacBook Pro 16"" Laptop - M3 Pro Chip - 18GB -1TB SSD",3800000.0,0.0,0.0,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Win 11 Pro Laptop+ BAG,505000.0,900000.0,0.44,5.0,Jumia
Hp Stream 11 Intel Celeron Quad Core - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse &USB Light For Keyboard,170000.0,200000.0,0.15,0.0,Jumia
"Apple MacBook Pro 14.2"" M3 Chip With 8‑core CPU, 10‑core 8GB - 1TB - Space Grey - 2023",2680999.0,9999999.0,0.73,0.0,Jumia
"DELL Latitude 3380,INTELCore I3,8GB RAM,500GB HDD,WINDOWS10 Pro+pouch Mouse",240000.0,380000.0,0.37,5.0,Jumia
"DELL Latitude 3420-14"" FHD-11th Gen Intel Core I7-1165G7 Quad-Core-16GB RAM-512GB SSD-Black",1138000.0,1158000.0,0.02,0.0,Jumia
"Hp 15 Intel Pentium Qual Core (500GB HDD- 8GB RAM+32GB Flash, Mouse,Fashion Watch) Windows 10 Laptop -Silver",540000.0,0.0,0.0,3.5,Jumia
Microsoft SURFACE PRO 7+ COREI7 11TH GEN 512GB 16GB WIN 10,1300000.0,1500000.0,0.13,0.0,Jumia
Hp Stream 11 PRO Intel Celeron 4GB RAM- 64GB SSD WIN 10+ USB LIGHT FOR KEYBOARD,150000.0,155000.0,0.03,3.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-12GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,495000.0,550000.0,0.1,5.0,Jumia
Hp Stream 14 Intel Celeron D/C  64GB HDD- 4GB RAM WIN 10+ Flash,185000.0,0.0,0.0,3.3,Jumia
"Apple MacBook Pro 16"" Laptop - M3 Pro Chip - 18GB  18-core GPU - 512GB SSD - Space Black",3250000.0,0.0,0.0,0.0,Jumia
Hp NoteBook 348 G5 Intel Core I5-12GB RAM/512GB SSD/Backlit Keyboard- Windows 11 Pro + BAG,455000.0,1420000.0,0.68,0.0,Jumia
Hp Stream 11 Intel Celeron Mini Laptop(32GB HDD/2GB Ram- 32GB Flash - USB LIght)Wins 10,155000.0,0.0,0.0,0.0,Jumia
"Apple MacBook Pro 13.3"" - 256GB - 8cores - SILVER - M2 - 2022",1950000.0,0.0,0.0,5.0,Jumia
Hp ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,200000.0,500000.0,0.6,0.0,Jumia
Hp Probook 11X360 Touchsceen Intel Pentium 512GB Ssd /4gb Ram+32GB Flash Mouse,260990.0,320000.0,0.18,0.0,Jumia
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD -8GB RAM -Backlit-Keypad - Touch Windows 10 PRO + PEN,599999.0,630000.0,0.05,5.0,Jumia
"Hp Pavilion 15 X360 11th Gen Intel Core I5,16GB RAM 1TB SSD, Backlit Keyboard, Wins 10",999400.0,1095800.0,0.09,5.0,Jumia
Asus ZENBOOK 14 FLIP CORE I7- 512GB SSD/16GB RAM/Backlit Key/FP READER-TOUCH Windows 11 PRO- 11th GEN,2880000.0,0.0,0.0,0.0,Jumia
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,280000.0,300000.0,0.07,4.0,Jumia
Hp Stream 11 Intel Celeron 4GB RAM- 64GB HDD WIN 10+ USB LIGHT FOR KEYBOARD,140000.0,201000.0,0.3,0.0,Jumia
"DELL XPS 13 9320 Plus,Intel Core I7-13TH GEN,512 SSD/16GB RAM,TOUCHSCREEN,BACKLIT,FP READER,WIN 11 HOME",2200000.0,0.0,0.0,0.0,Jumia
DELL Alienware M18 Gaming,5750000.0,5800000.0,0.01,0.0,Jumia
"DELL INSPIRON GAMING 15 12TH GEN INTEL CORE I7 16GB RAM 1TB SSD RTX 3060 (6GB) 15.6"" WINS 11",2200500.0,2390000.0,0.08,5.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/256 SSD/Backlit Keyboard/FP Reader Win 11 Pro Laptop +MOUSE,465000.0,850000.0,0.45,4.5,Jumia
"Asus Zenbook UX325EA Core I7 13.3"" 8GB/512GB SSD Win 11 - Pine Grey",970000.0,0.0,0.0,5.0,Jumia
"DELL LATITUDE 3190 2in1 X360 INTEL PENTIUM, 8GB RAM,512GB SSD TOUCHSCREEN WIN 11 + Light",280000.0,400000.0,0.3,0.0,Jumia
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,270000.0,305000.0,0.11,0.0,Jumia
Asus 15 - Asus Laptop Intel Celeron 8GB RAM/ 1000GB HDD/ Backlit Keyboard Windows 11 + 32GB Flash,360000.0,600000.0,0.4,0.0,Jumia
Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro+ Mouse & USB LIGHT FOR Keyboard,170000.0,200000.0,0.15,5.0,Jumia
"Lenovo Ideapad 15 10th Gen, Intel Core I3 8GB RAM,1TB HDD Wins 10+ Mouse",492500.0,520000.0,0.05,0.0,Jumia
"Hp Pavilion 14 X360 11th Gen Intel Core™ I7,1TB SSD, 16GB RAM, Backlit Keyboard,14""Touchscreen Wins 11",1300000.0,1550000.0,0.16,0.0,Jumia
Hp ProBook 11 X360- TOUCH- 128GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,260000.0,300000.0,0.13,0.0,Jumia
Hp NoteBook 348 G5 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard- Windows 11 Pro + BAG,465000.0,600000.0,0.23,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BA,485000.0,800000.0,0.39,4.5,Jumia
Hp EliteBook 830 G6 TOUCHSCREEN/Intel Core I5- 32GB RAM/1TB SSD/Backlit Keyboard/Win 11 Pro+BAG,555000.0,890000.0,0.38,0.0,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop+BAG,485000.0,500000.0,0.03,4.4,Jumia
"Hp Envy 15 X360 12th Gen, Intel Core I7 (16GB/1TB SSD) Touch/Backlit Keyboard, Wins 11+Mouse",1320500.0,1699000.0,0.22,0.0,Jumia
Hp Stream 11 Intel Celeron - 64GB SSD 4GB RAM Windows 10 P,129999.0,0.0,0.0,0.0,Jumia
"Hp Envy 15 X360 12th Gen, Intel Core I7 (16GB/1TB SSD) Touch/Backlit Keyboard, Wins 11+ Headset",1325500.0,1399000.0,0.05,0.0,Jumia
Hp ProBook 11 X360- TOUCH Intel Celeron 128GB 4GB RAM WIN10 Pro+BAG,175000.0,0.0,0.0,4.0,Jumia
Hp ELITEBOOK 840 G8 11TH GEN CORE I7 16GB RAM/512 SSD BACKLIT KEYBOARD FP WINS 11 PRO+ Headset,1344000.0,0.0,0.0,0.0,Jumia
Asus Vivobook 13 Slate OLED T3300KA Intel Pentium 8GB RAM 256GB SSD Windows 11 13.3-inch Touch Screen,635990.0,699990.0,0.09,0.0,Jumia
Hp ProBook 11 Inches X360 INTEL CELERON 256GB SSD- 8GB RAM Windows 10 Pro Usb Led Light,190000.0,0.0,0.0,4.5,Jumia
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,210000.0,350000.0,0.4,0.0,Jumia
Lenovo Ideapad Intel Core I3 8GB RAM DDR4-1TB HDD WINDOWS 10+Mouse,493500.0,0.0,0.0,0.0,Jumia
Hp ProBook 11 X360 Intel Celeron 256GB SSD /4GB RAM TOUCHSCREEN Windows 10  USB LIGHT FOR KEYBOARD,190000.0,282000.0,0.33,0.0,Jumia
Hp ProBook11X360-TOUCHSCREEN Intel Pentium 256GB SSD-4GB+pouch,190000.0,0.0,0.0,5.0,Jumia
Hp EliteBook 840 G5 Intel Core I5- Touchscreen 16GB RAM/512GB SSD/Backlit Keyboard Wins 11 +BAG,505200.0,515000.0,0.02,3.9,Jumia
Hp NoteBook 348 G5 Intel Corei5-16GB RAM/1TB SSD/Backlit Keyboard-Win11+Pouch Mouse,425000.0,0.0,0.0,0.0,Jumia
"Hp Envy 15 X360 Touchscreen-12th Gen Intel Core I7, 16GB RAM,1TB SSD, Backlit Keyboard, Wins 11",1320000.0,1699000.0,0.22,0.0,Jumia
Hp EliteBook 830 G5 Intel Core I5-8GB RAM/256GB SSD/Backlit/ TOUCHSCREEN FP Reader Wins 11 Pro + BAG,455000.0,580000.0,0.22,0.0,Jumia
Hp EliteBook 830 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit/ TOUCHSCREEN- FP Reader Wins 11 Pro + BAG,650000.0,700000.0,0.07,0.0,Jumia
"Asus X515EA Intel Core I7-1165G7 15.6"" 8GB RAM/256GB SSD Win 11 + Free 1TB External Hard Drive",699490.0,739990.0,0.05,0.0,Jumia
"Hp PAVILION 15 X360 TOUCH/BACKLIT KEYBOARD WINS 11  12TH GEN INTEL CORE I7 16GB 512GB SSD 15.6""FHD",1250000.0,1400300.0,0.11,0.0,Jumia
"Asus VIVOBOOK 14 12TH GEN INTEL CORE I3 8GB RAM 512GB SSD BACKLIT KEYBOARD 14"" FHD WINS 11",600000.0,650000.0,0.08,4.5,Jumia
Hp ProBook 11 X360- TOUCH- 256GB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG,330000.0,470000.0,0.3,5.0,Jumia
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,135000.0,250000.0,0.46,0.0,Jumia
Asus 15 - Asus Laptop Intel Celeron 8GB RAM/ 1000GB HDD/ Backlit Keyboard Windows 11 + 32GB Flash,360000.0,500000.0,0.28,4.0,Jumia
"Apple MacBook Pro 16"" Laptop - M3 Pro Chip - 18GB  18-core GPU - 512GB SSD - SILVER",3050000.0,0.0,0.0,0.0,Jumia
One Flexible USB LED Lights For Laptop And Desktop Keyboard,4000.0,0.0,0.0,0.0,Jumia
Hp ProBook 11 X360 TOUCH INTEL CORE I5 512GB SSD- 8GB RAM Windows 11+ 32GB FLASH & POUCH BAG,650000.0,820000.0,0.21,5.0,Jumia
Hp EliteBook 840 G5 TOUCHSCREEN Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/Windows 11 Pro+BAG,515000.0,780000.0,0.34,4.0,Jumia
"Lenovo LEGION 5 GAMING 12TH GEN INTEL CORE I7 16GB RAM 1TB SSD RTX 3050 (4GB) 15.6"" RGB BACKLIT WIN 11",2308000.0,2900000.0,0.2,0.0,Jumia
Hp EliteBook 830 G5 Intel Core I5-8GB RAM/256GB SSD/Backlit/ TOUCHSCREEN- FP Reader Wins 11 Pro + BAG,600000.0,700000.0,0.14,0.0,Jumia
"Apple MacBook Pro 16"" Laptop - M3 Max Chip - 36GB Memory - 30-core GPU - 1TB SSD- SILVER",4250000.0,0.0,0.0,0.0,Jumia
Lenovo Ideapad Intel Celeron 1TB HDD/4GB RAM Windows 10 Pro+ Mouse& USB Light For Keyboard,310000.0,600000.0,0.48,4.3,Jumia
Hp Eitebook 830 G6 Intel Core I5 8TH GEN 16GB RAM - 512 SSD - Backlit Keyboard -Win 11 Pro,450000.0,900000.0,0.5,4.6,Jumia
"Lenovo V14 AMD RYZEN 3 3250U 8GB RAM 1TB HDD AMD RADEON GRAPHICS 14.0""SCREEN WINS 11",410400.0,425000.0,0.03,0.0,Jumia
Hp EliteBook 840 G5 Intel Core I5- 12GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,455000.0,540000.0,0.16,4.6,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,505000.0,730000.0,0.31,4.6,Jumia
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,505000.0,650000.0,0.22,5.0,Jumia
"Hp Stream 14 Intel Celeron,4GB RAM 64GB EMMC,Wins 10 In S Mode",185000.0,0.0,0.0,5.0,Jumia
"DELL LATITUDE 3190 2in1 X360 INTEL PENTIUM,TOUCHSCREEN 8GB RAM,512GB SSD WIN 11 + Light",300000.0,350000.0,0.14,0.0,Jumia
Hp Stream 11 Pro- Intel Celeron - 4GB RAM - 64GB SSD Windows 10 Pro+ MOUSE & USB Light For Keyboard,170000.0,200000.0,0.15,0.0,Jumia
Hp EliteBook 840 Intel Core I7- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,750000.0,800000.0,0.06,0.0,Jumia
"DELL ALIENWARE M18 R1, I9-13thGEN, 1TB/32GB, 4080",4236500.0,0.0,0.0,0.0,Jumia
