Product Name,Current Price,Old Price,Discount,Ratings,URL,Photo,Vendor
HP PAVILION 24-CA1117NH ALL-IN-ONE BUNDLE PC INTEL CORE I5-12400T (1.80 GHZ) INTEL UHD GRAPHICS 730 8GB DDR4-3200 MHZ RAM 512GB SSD 23.8 ANTI-GLARE 250 NITS DISPLAY 5MP PRIVACY CAMERA WI-FI BLUETOOTH WIRED KEYBOARD & MOUSEW/DUAL 4W SPEAKERS W/STAND WINDOWS 11 HOME SNOWFLAKES WHITE (79R42EA) ,"₦1,202,197.00","₦1,202,197.00",,,https://www.amaget.com/product/hp-pavilion-24-ca1117nh-all-in-one-bundle/,https://www.amaget.com/wp-content/uploads/2023/06/download-30.jpg,Amaget Site
HP ELITE BOOK X360 1030 G8 NOTEBOOK PC (336M1EA) INTEL CORE I7-1165G7 INTEL IRIS XE GRAPHICS 16GB LPDDR4X-4266 MHZ RAM 512GB SSD 13.3” HP RECHARGEABLE ACTIVE PEN G3 WINDOWS 11 PRO ,"₦2,254,949.37","₦2,254,949.37",,,https://www.amaget.com/product/hp-elite-book-x360-1030-g8-notebook-pc/,https://www.amaget.com/wp-content/uploads/2023/06/1-49-300x300.jpg,Amaget Site
HP PAVILION 24-K0199NH BUNDLE PC INTEL CORE I5-10400T (2.0 GHZ) INTEL UHD GRAPHICS 630 8GB DDR4-2666 MHZ RAM 1TB 7200 RPM SATA HDD 23.8” CAMERA WI-FI BLUETOOTH USB WIRED KEYBOARD & MOUSE BANG & OLUFSEN W/DUAL 5W SPEAKERS WINDOWS 11 HOME SNOWFLAKE WHITE (4P500EA),"₦1,138,496.51","₦1,138,496.51",,,https://www.amaget.com/product/hp-pavilion-24-k0199nh-bundle-pc/,https://www.amaget.com/wp-content/uploads/2023/06/download-23.jpg,Amaget Site
HP ELITEBOOK 840 AERO G8 NOTEBOOK PC INTEL CORE I7-1165G7 INTEL IRIS XE GRAPHICS 16GB DDR4-3200 MHZ RAM 512GB SSD 14” BENT IPS ANTI-GLARE 1000 NITS DISPLAY CAMERA WI-FI BLUETOOTH WWAN 4G LTE BACKLIT PRIVACY KEYBOARD BANG & OLUFSEN W/DUAL SPEAKERS HP SECURITY MANAGEMENT WINDOWS 11 PRO 3YEARS WARRANTY (3G2J2EA),"₦1,972,434.71","₦1,972,434.71",,,https://www.amaget.com/product/hp-elitebook-840-aero-g8/,https://www.amaget.com/wp-content/uploads/2023/06/download-20.jpg,Amaget Site
HP ELITEBOOK 640 G9 NOTEBOOK PC (6F2N2EA) INTEL CORE I 5-1235U INTEL IRIS XE GRAPHICS 8GB DDR4-3200 MHZ RAM 512GB  SSD 14″ DIAGONAL,"₦1,254,950.83","₦1,254,950.83",,,https://www.amaget.com/product/hp-elitebook-640-g9-notebook-pc-2/,https://www.amaget.com/wp-content/uploads/2023/06/download.webp,Amaget Site
HP ELITEBOOK X360 830 G8 NOTEBOOK PC INTEL CORE I7-1165G7 INTEL IRIS XE GRAPHICS 16GB DDR4-3200 MHZ RAM 512GB  SSD 13.3” BENT TOUCH IPS BRIGHTVIEW 250 NITS DISPLAY WINDOWS 11 PRO (401J0EA) ,"₦1,952,624.23","₦1,952,624.23",,,https://www.amaget.com/product/hp-elitebook-x360-830-g8-notebook-pc/,https://www.amaget.com/wp-content/uploads/2023/06/1-49-300x300.jpg,Amaget Site
HP ELITEBOOK 840 G7 NOTEBOOK PC (386T2US) INTEL CORE I5-10210U 16GB DDR4-3200 MHZ RAM 256GB NVME TLC SSD 14” DIAGONAL FINGERPRINT WINDOWS 11 PRO 3 YEARS WARRANTY ,"₦1,093,883.01","₦1,093,883.01",,,https://www.amaget.com/product/hp-elitebook-840-g7/,https://www.amaget.com/wp-content/uploads/2023/06/cvwfy9ffcht.jpg,Amaget Site
"HP PROBOOK 450 G9 NOTEBOOK PC 6Q802ES INTEL CORE I7-1255U NVIDIA GEFORCE MX570 (2GB DEDICATED) 8GB DDR4-3200 MHZ RAM  512GB PCIE NVME M.2 SSD 15.6″ DIAGONAL FHD, IPS ANTI-GLARE 250 NITS DISPLAY WINDOWS 11 PRO PIKE SILVER ALUMINIUM","₦1,337,638.04","₦1,337,638.04",,,https://www.amaget.com/product/hp-probook-450-g9-notebook-pc-6q802es-2/,https://www.amaget.com/wp-content/uploads/2023/06/laptops-6q802es-39114042474709_130x.png,Amaget Site
HP ELITEBOOK 650 G9 NOTEBOOK PC INTEL CORE I7-1255U INTEL IRIS XE GRAPHICS 16GB DDR4-3200 MHZ RAM 1TB SSD 15.6′ CAMERA WI-FI BLUETOOTH WWAN INTEL XMM 7560 WINDOWS 11 PRO 3 YEARS WARRANT (4D171AV) ,"₦1,952,624.23","₦1,952,624.23",,,https://www.amaget.com/product/hp-elitebook-650-g9-notebook-pc/,https://www.amaget.com/wp-content/uploads/2023/06/1-49-300x300.jpg,Amaget Site
HP PROBOOK 450 G9 NOTEBOOK PC (6S6N4EA) INTEL CORE I5-1235U NVIDIA GEFORCE MX570 (2GB DDR6 DEDICATED) 8GB DDR4-3200 MHZ RAM 512GB  SSD 15.6″ DIAGONAL FINGERPRINT  WINDOWS 11 PRO,"₦1,327,302.14","₦1,327,302.14",,,https://www.amaget.com/product/hp-probook-450-g9-notebook-pc/,https://www.amaget.com/wp-content/uploads/2023/06/laptops-6q802es-39114042474709_130x.png,Amaget Site
"HP ELITEBOOK 840 G8 336M8EA i7-1165G7 14.0 16GB DDR4 3200 RAM, 512GB PCIE NVME VALUE SSD, WINDOWS 11 PRO 3 YEARS WARRANTY","₦1,753,658.11","₦1,753,658.11",,,https://www.amaget.com/product/hp-elitebook-840-g8-336m8ea/,https://www.amaget.com/wp-content/uploads/2023/06/1-53-300x300.jpg,Amaget Site
"HP ELITEBOOK 840 G8 3C8C9EA i5-1165G7 14.0 FHD IPS ANTI-GLARE 250 NITS 45% NTSC, 16GB DDR4 3200 RAM, 512GB PCIE NVME VALUE SSD, WINDOWS 11 PRO 3 YEARS WARRANTY","₦1,634,795.24","₦1,634,795.24",,,https://www.amaget.com/product/hp-elitebook-840-g8-3c8c9ea-2/,https://www.amaget.com/wp-content/uploads/2023/06/1-53-300x300.jpg,Amaget Site
HP PROBOOK 440 G8 NOTEBOOK PC (2R9D1EA) INTEL CORE I7-1165G7 INTEL IRIS XE GRAPHICS 8GB DDR4-3200 MHZ RAM 512GB PCIE NVME SSD 14″ DIAGONAL FINGERPRINT READER DUAL SPEAKERS WINDOWS 11 PRO PIKE SILVER ALUMINIUM,"₦1,192,935.42","₦1,192,935.42",,,https://www.amaget.com/product/hp-probook-440-g8-notebook/,https://www.amaget.com/wp-content/uploads/2022/01/LD0005761218_1_0005774965-1-300x300.jpg,Amaget Site
"HP EliteBook 830 G8 401H8EA Notebook PC CORE I7-1165G7, 13.3 FHD Display, 16GB DDR4 RAM, 512GB SSD, Windows 11 pro","₦1,721,789.09","₦1,721,789.09",,,https://www.amaget.com/product/hp-elitebook-830-g8-401h8ea/,https://www.amaget.com/wp-content/uploads/2022/05/HP-EliteBook-830-G8-3C8B6EA-300x300.webp,Amaget Site
HP PROBOOK 450 G8 NOTEBOOK PC (2R9D4EA) INTEL CORE I5-1135G7 INTEL IRIS XE GRAPHICS 8GB DDR4-3200 MHZ RAM 512GB  SSD 15.6″ DIAGONAL FINGERPRINT READERDUAL SPEAKERS WINDOWS 11 PRO PIKE SILVER ALUMINIUM,"₦1,012,057.12","₦1,012,057.12",,,https://www.amaget.com/product/hp-probook-450-g8-2/,https://www.amaget.com/wp-content/uploads/2023/06/204979_1658921147-300x300.webp,Amaget Site
"HP ELITEBOOK 840 G8 3C8C9EA i5-1165G7 14.0 FHD IPS ANTI-GLARE 250 NITS 45% NTSC, 16GB DDR4 3200 RAM, 512GB PCIE NVME VALUE SSD, WINDOWS 11 PRO 3 YEARS WARRANTY","₦1,627,904.62","₦1,627,904.62",,,https://www.amaget.com/product/hp-elitebook-840-g8-3c8c9ea/,https://www.amaget.com/wp-content/uploads/2023/06/b4.jpg,Amaget Site
HP PROBOOK 440 G8 NOTEBOOK PC (2R9C9EA) INTEL CORE I5-1135G7 INTEL IRIS XE GRAPHICS 8GB DDR4-3200 MHZ RAM 512GB  SSD 14″ DIAGONAL FINGERPRINT READER DUAL SPEAKERS WINDOWS 11 PRO,"₦1,012,057.12","₦1,012,057.12",,,https://www.amaget.com/product/hp-probook-440-g8-3/,https://www.amaget.com/wp-content/uploads/2022/01/LD0005761218_1_0005774965-1-300x300.jpg,Amaget Site
HP PROBOOK 440 G8 NOTEBOOK PC 2R9C8EA INTEL CORE I5-1135G7 INTEL IRIS XE GRAPHICS 8GB DDR4-3200 MHZ RAM 256GB SSD 14″ DIAGONAL BACKLIT KEYBOARD FINGERPRINT READER DUAL SPEAKERS WINDOWS 11 PRO,"₦903,530.14","₦903,530.14",,,https://www.amaget.com/product/hp-probook-440-g8-notebook-pc-2r9c8ea/,https://www.amaget.com/wp-content/uploads/2023/06/S200763967_1-300x300.jpg,Amaget Site
HP ELITEBOOK 640 G9 NOTEBOOK PC INTEL CORE I7-1255U INTEL IRIS XE GRAPHICS 16GB DDR4-3200 MHZ RAM 512GB SSD 14` ANT-GLARE 250 NITS DISP (6A1P0EA),"₦1,663,218.96","₦1,663,218.96",,,https://www.amaget.com/product/hp-elitebook-640-g9-notebook-pc/,https://www.amaget.com/wp-content/uploads/2023/06/download.webp,Amaget Site
HP ENVY LAPTOP 14-EB0010NIA (3V022EA) INTEL CORE I7-11370H INTEL IRIS XE GRAPHICS 16GB DDR4-3200 RAM 1TB SSD 14” BACKLIT KEYBOARD FINGERPRINT READER WINDOWS 11 H0ME NATURAL SILVER ALUMINUM ,"₦1,645,992.46","₦1,645,992.46",,,https://www.amaget.com/product/hp-envy-laptop-14-eb0010nia/,https://www.amaget.com/wp-content/uploads/2023/06/download-1-1.jpg,Amaget Site
"HP EliteBook 830 G8 Notebook PC 3G2N8EA Intel Core i5-1135G7, 13.3 FHD Display, 8GB DDR4 RAM, 512GB SSD, 3yrs Warranty, Windows 11 pro","₦1,435,829.11","₦1,435,829.11",,,https://www.amaget.com/product/hp-elitebook-830-g8-3g2n8ea/,https://www.amaget.com/wp-content/uploads/2022/05/HP-EliteBook-830-G8-3C8B6EA-300x300.webp,Amaget Site
HP ENVY 13-BA0061NIA LAPTOP PC (9YS94EA) INTEL CORE I7-10510U 16GB DDR4-2666 SDRAM 1TB  SSD 13.3” FHD Display FINGERPRINT READER WINDOWS 10 HOME 64 NATURAL SILVER ALUMINIUM,"₦1,428,938.51","₦1,428,938.51",,,https://www.amaget.com/product/hp-envy-13-ba0061nia-laptop-pc-9ys94ea/,https://www.amaget.com/wp-content/uploads/2023/06/EEEE-MA.jpg,Amaget Site
HP ENVY X360 13-BD0007NA CONVERTIBLE PC (350Q2EA) INTEL CORE I5-1135G7 INTEL IRIS XE GRAPHICS 8GB DDR4-2933 MHZ RAM 512GB PCIE NVME M.2 SSD 13.3″ FHD Display,"₦1,248,060.22","₦1,248,060.22",,,https://www.amaget.com/product/hp-envy-x360-13-bd0007na/,https://www.amaget.com/wp-content/uploads/2023/06/EEEMA.jpg,Amaget Site
HP PROBOOK 450 G8 NOTEBOOK PC (2W1G6EA) INTEL CORE I5-1135G7 INTEL IRIS XE GRAPHICS 8GB DDR4-3200,"₦905,252.79","₦905,252.79",,,https://www.amaget.com/product/hp-probook-450-g8-notebook-pc-2w1g6ea/,https://www.amaget.com/wp-content/uploads/2023/06/204979_1658921108-300x300.webp,Amaget Site
HP PROBOOK 450 G8 NOTEBOOK PC (32M40EA) INTEL CORE I5-1135G7 INTEL IRIS XE GRAPHICS 8GB DDR4-3200 MHZ RAM  512GB SSD 15.6″ 1PS NARROW BEZEL ANTI-GLARE 250 NITS SPEAKERS FREEDOS ,"₦862,186.52","₦862,186.52",,,https://www.amaget.com/product/hp-probook-450-g8/,https://www.amaget.com/wp-content/uploads/2022/11/HP-ProBook-450-G8-4K7J5EA-1-300x300.jpg,Amaget Site
HP PAVILION GAMING 17-CD2068NIA LAPTOP PC (60H83EA) INTEL CORE I7-11370H NVIDIA GEFORCE RTX 3050 (4GB GDDR6 DEDICATED) 16GB DDR4-3200 MHZ RAM 1TB PCIE NVME M.2 SSD 17.3″,"₦1,627,904.62","₦1,627,904.62",,,https://www.amaget.com/product/hp-pavilion-gaming-17-cd2068nia/,https://www.amaget.com/wp-content/uploads/2023/06/GAME-1777-1.jpg,Amaget Site
HP Laptop 15-DW1259NIA NOTEBOOK PC INTEL CORE i5-10210U INTEL IRIS XE GRAPHICS 8GB DDR4 RAM 256GB SSD 15.6″ DIAGONAL FHD MICRO-EDGE BRIGHTVIEW 250 NITS DISPLAY HD CAMERA WI-FI BLUETOOTH MU-MIMO W/DUAL SPEAKERS WINDOWS 11 HOME BLACK (3V029EA),"₦605,942.28","₦605,942.28",,,https://www.amaget.com/product/hp-laptop-15-dw1259nia/,https://www.amaget.com/wp-content/uploads/2023/06/2-24-300x300.jpg,Amaget Site
HP PAVILION GAMING 15-DK2099NIA (61Q23EA) INTEL CORE I5-11300H NVIDIA GEFORCE RTX 3050 (4GB GDDR6 DEDICATED) 8GB DDR4-3200 MHZ RAM 512GB SSD 15.6″ DIAGONAL FHD,"₦1,266,148.04","₦1,266,148.04",,,https://www.amaget.com/product/hp-pavilion-gaming-15-dk2099nia/,https://www.amaget.com/wp-content/uploads/2023/06/GAME-4-3-300x300.jpg,Amaget Site
HP PAVILION 14-DV2050NIA LAPTOP PC (7A6B9EA) INTEL CORE I5-1235U INTEL IRIS XE GRAPHICS 8GB DDR4-3200MHZ RAM 512GB TOUCH DISPLAY WINDOWS 11 HOME,,"₦874,753.52",,,https://www.amaget.com/product/p-pavilion-14-dv2050nia-laptop-pc/,https://www.amaget.com/wp-content/uploads/2023/06/1-4-300x300.jpg,Amaget Site
HP PAVILION 14-DV2132NIA LAPTOP PC (7F774EA) INTEL CORE I7-1255U NVIDIA GEFORCE MX550 (2GB GDDR6 DEDICATED) 16GB DDR4-3200MHZ RAM 1TB PCIE NVME M.2 SSD 14″,"₦1,266,148.04","₦1,266,148.04",,,https://www.amaget.com/product/hp-pavilion-14-dv2132nia-laptop-pc-7f774ea/,https://www.amaget.com/wp-content/uploads/2023/06/1-6-300x300.jpg,Amaget Site
HP PAVILION X360 14-DY0066NIA CONVERTIBLE PC (4M9J9EA) INTEL CORE I3-1125G4  8GB DDR4-3200 RAM 256GB PCIE NVME M.2 SSD 14’’ DIAGONAL DISPLAY,"₦705,425.35","₦705,425.35",,,https://www.amaget.com/product/hp-pavilion-x360-14-dy0066nia-convertible/,https://www.amaget.com/wp-content/uploads/2023/06/APC1-44-300x300.jpg,Amaget Site
HP PAVILION X360 15-ER1001NIA CONVERTIBLE PC (7A6D3EA) INTEL CORE I7-1255U INTEL IRIS XE GRAPHICS 16GB DDR4-3200MHZ RAM 1TB PCIE NVME M.2 SSD 15.6″ WINDOWS 11 HOME NATURAL SILVER,"₦1,175,708.91","₦1,175,708.91",,,https://www.amaget.com/product/hp-pavilion-x360-15-er1001nia/,https://www.amaget.com/wp-content/uploads/2023/06/1-5-300x300.jpg,Amaget Site
HP 14-DK1044NIA NOTEBOOK PC AMD RYZEN AMD RADEON GRAPHICS 4GB DDR4-2400 MHZ RAM 1TB 5400 RPM SATA HDD 14″ DIAGONAL HD MICRO-EDGE ANTI-GLARE 220 NITS DISPLAY HD (4N9K5EA) ,"₦434,107.90","₦434,107.90",,,https://www.amaget.com/product/hp-14-dk1044nia-notebook-pc/,https://www.amaget.com/wp-content/uploads/2023/06/download-4.jpg,Amaget Site
HP 14-CF2285NIA NOTEBOOK PC INTEL PENTIUM SILVER INTEL UHD GRAPHICS 600 4GB DDR4-2400 MHZ RAM 1TB 5400 RPM SATA HDD 14″ DIAGONAL HD MICRO-EDGE ANTI-GLARE 220 NITS DISPLAY (4Q854EA),"₦352,712.68","₦352,712.68",,,https://www.amaget.com/product/hp-14-cf2285nia-notebook-pc/,https://www.amaget.com/wp-content/uploads/2023/06/download-4.jpg,Amaget Site
HP Pavilion x360 2-in-1 Laptop 14-ek0054nia (7A6C3EA) INTEL CORE I7-1255U INTEL IRIS XE GRAPHICS 16GB DDR4-3200MHZ RAM 1TB PCIE NVME M.2 SSD 14″ Display,"₦1,175,708.91","₦1,175,708.91",,,https://www.amaget.com/product/hp-pavilion-x360-2-in-1-laptop/,https://www.amaget.com/wp-content/uploads/2023/06/CONVERTIBLE-300x300.jpg,Amaget Site
HP 14-CF2288NIA NOTEBOOK PC  INTEL CELERON N4020 INTEL UHD GRAPHICS 600 4GB DDR4-2400 MHZ RAM 500GB  SATA HDD 14″ DIAGONAL HD MICRO-EDGE ANTI-GLARE 220 (4Q854EA),"₦302,066.76","₦302,066.76",,,https://www.amaget.com/product/hp-14-cf2288nia-notebook-pc-4gb-ddr4/,https://www.amaget.com/wp-content/uploads/2023/06/download-3.jpg,Amaget Site
HP LAPTOP 15-DW3596NIA NOTEBOOK PC (61Q25EA) INTEL CORE I5-1135G7 NVIDIA GEFORCE MX350 (2GB GDDR5 DEDICATED) 8GB DDR4-3200 MHZ RAM 512GB SSD 15.6″ WINDOWS 11 HOME,"₦696,381.43","₦696,381.43",,,https://www.amaget.com/product/hp-laptop-15-dw3596nia-notebook-pc/,https://www.amaget.com/wp-content/uploads/2023/06/CONVERTIBLE-22-300x300.jpg,Amaget Site
HP 14-CF2171NIA NOTEBOOK PC INTEL CELERON N4020 (1.1GHZ) INTEL UHD GRAPHICS 600 4GB DDR4-2400 MHZ RAM 1TB 5 SATA HDD 14″ DIAGONAL HD  MICRO-EDGE ANTI-GLARE 220 NITS DISPLAY DOS (4B0Y0EA),"₦280,361.35","₦280,361.35",,,https://www.amaget.com/product/hp-14-cf2171nia-notebook/,https://www.amaget.com/wp-content/uploads/2023/06/download.webp,Amaget Site
HP PAVILION 14-DV2151NIA LAPTOP PC (7A6K9EA) INTEL CORE I7-1255U INTEL IRIS XE GRAPHICS 16GB DDR4-3200 MHZ RAM 1TB PCIE NVME M.2 SSD 14′ Display,"₦1,130,489.33","₦1,130,489.33",,,https://www.amaget.com/product/hp-pavilion-14-dv2151nia/,https://www.amaget.com/wp-content/uploads/2023/06/10_PNG-100329-500x500-1-300x300.png,Amaget Site
"HP LAPTOP 14S-DQ5011NIA NOTEBOOK PC (6G5K4EA) INTEL® CORE I5-1235U INTEL IRIS XE GRAPHICS 8 GB DDR4-3200MHZ RAM 512GB 14″ DIAGONAL, HD, 250 NITS DISPLAY FULL-SIZE KEYBOARD DUAL SPEAKERS FREEDOS ","₦642,117.95","₦642,117.95",,,https://www.amaget.com/product/hp-laptop-14s-dq5011nia-notebook-pc/,https://www.amaget.com/wp-content/uploads/2023/06/0cfceab11c8515dfe95063fe7ce28cf9.png,Amaget Site
HP PAVILION 13-BB0005NIA INTEL CORE I7-1165G7 (33J71EA) INTEL IRIS XE GRAPHICS 16GB DDR4-3200 MHZ RAM 512GB SSD 13.3“ DIAGONAL FHD,"₦1,130,489.33","₦1,130,489.33",,,https://www.amaget.com/product/hp-pavilion-13-bb0005nia/,https://www.amaget.com/wp-content/uploads/2023/06/BB-13-PAVILLIN-4.jpg,Amaget Site
HP PAVILION 15-EG2063NIA LAPTOP (781V8EA) INTEL CORE I5-1235U MX550 (2GB GDDR6 DEDICATED) 8GB DDR4-3200MHZ RAM 512GB SSD,,"₦949,611.03",,,https://www.amaget.com/product/hp-pavilion-15-eg2063nia/,https://www.amaget.com/wp-content/uploads/2023/06/dayo-4-300x300.jpg,Amaget Site
"HP Laptop 14-cf2171nia NOTEBOOK PC Intel Celeron N4020 4GB RAM, ddr4 1TB HDD dos (4B0Y0EA)","₦539,691.27","₦539,691.27",,,https://www.amaget.com/product/hp-laptop-14-cf2171nia/,https://www.amaget.com/wp-content/uploads/2023/06/1-45-300x300.jpg,Amaget Site
"Hp 250 G8 notebook Intel Celeron N4020, 4GB RAM, 1TB HDD, 15.6″, Wins 10 (27K11EA)",,"₦458,051.90",,,https://www.amaget.com/product/hp-250-g8-celeron-n4020-4gb-ram-1tb-hdd/,https://www.amaget.com/wp-content/uploads/2023/06/1-44-300x300.jpg,Amaget Site
"HP Laptop 15-DW1259NIA NOTEBOOK PC INTEL® CORE™ I5 , 8 GB DDR4-3200, 512 GB PCIE® NVME™ M.2 SSD, 15.6″ HD DIAGONAL TOUCH, WINDOWS 11 HOME, SILVER 3V029EA","₦633,074.03","₦633,074.03",,,https://www.amaget.com/product/hp-laptop-15-dw1259nia-intel-core-i5/,https://www.amaget.com/wp-content/uploads/2023/05/71gJWZ29hXL._SX569_-300x300.jpg,Amaget Site
"DELL PRECISION 5550 INTELCi7 (6 CORES) 4GB DDR5 32GB DDR4 SDRAM 512GB SSD 15.6″ CAM,WIFI,BLUT,BCKLIT KEYBOARD 6 CELL BATTERY WIN 10 PRO","₦2,041,342.30","₦2,041,342.30",,,https://www.amaget.com/product/dell-precision-5550-intelci7-ddr5-32gb/,https://www.amaget.com/wp-content/uploads/2023/06/Dell-Inspiron-17-5000--300x300.png,Amaget Site
"Dell latitude 5530 15.6″ Intel i7-1265U,16GB DDR4 SDRAM 256GB ” CAM, WIFI,BLUT WIN 11 PRO","₦1,248,060.22","₦1,248,060.22",,,https://www.amaget.com/product/dell-latitude-5530-intel-i7-16gb-ddr4-256gb/,https://www.amaget.com/wp-content/uploads/2023/06/A24GD2206280CC4XT46-300x300.jpg,Amaget Site
"HP LAPTOP 15S-FQ2105NIA INTEL® CORE™ I3-1115G4, 4 GB DDR4-3200, 512 GB PCIE® NVME™ M.2 SSD, 15.6″ HD DIAGONAL TOUCH, WINDOWS 11 HOME, SILVER 80Q83EA","₦539,691.27","₦539,691.27",,,https://www.amaget.com/product/hp-laptop-15s-fq2105nia-2/,https://www.amaget.com/wp-content/uploads/2023/05/71gJWZ29hXL._SX569_-300x300.jpg,Amaget Site
Dell Latitude 3520 15.6´ i7-1165G7/16GB/512GB SSD Laptop FHD CAMERA WI-FI BLUETOOTH WINDOWS 10 PRO 64 FREE UPGRADE TO WIN 11,"₦1,049,094.10","₦1,049,094.10",,,https://www.amaget.com/product/dell-latitude-3520-15-6-i7-1165g7-16gb-512/,https://www.amaget.com/wp-content/uploads/2023/06/Dell-Latitude-3520-1-300x300.png,Amaget Site
HP Laptop 14s-dq2399nia NOTEBOOK PC 80Q16EA INTEL CORE I3-1125G4 INTEL UHD GRAPHICS 4GB DDR4-3200MHZ RAM 256GB PCIE NVME M.2 SSD 14” DIAGONAL HD HD WINDOWS 11 HOME NATURAL SILVER,"₦434,107.90","₦434,107.90",,,https://www.amaget.com/product/hp-laptop-14s-dq2399nia-notebook-pc/,https://www.amaget.com/wp-content/uploads/2023/05/guP3CIpgONxJTD70-300x300.webp,Amaget Site
HP PAVILION 15-EG2088NIA LAPTOP PC (764Z8EA) INTEL CORE I5-1235U INTEL IRIS XE GRAPHICS 8GB DDR4-3200MHZ RAM 512GB PCIE NVME M.2 SSD 15.6″ DIAGONAL FHD TOUCH 250 HD CAMERA WINDOWS 11 SILVER ALUMINIUM,"₦841,084.07","₦841,084.07",,,https://www.amaget.com/product/hp-pavilion-15-eg2088nia/,https://www.amaget.com/wp-content/uploads/2023/05/1-4.jpg,Amaget Site
"Dell Vostro 3400 Laptop 14″, Intel i5-1135G7 INTEL IRIS XE GRAPHICS , 8GB RAM, 2666 SDRAM 512GB SSD PCIE NVME M.2 SSD ,FHD ANTI GLARE LED BACKLIT NARROW BORDER DISPLAY CAMERA WI-FI BLUETOOTH UBUNTU WINDOWS 11 Grey",,"₦456,500.00",,,https://www.amaget.com/product/dell-vostro-3400-laptop-i5-1115g4-8gb/,https://www.amaget.com/wp-content/uploads/2023/06/1-43-300x300.jpg,Amaget Site
"Dell Vostro 3400 Laptop 14″ HD Display, Intel i3-1115G4, 4GB RAM, 2666 SDRAM 1TB 5400 RPM SATA HARD DRIVE, NARROW BORDER DISPLAY CAMERA WI-FI BLUETOOTH UBUNTU gray","₦401,500.00","₦401,500.00",,,https://www.amaget.com/product/dell-vostro-3400-laptop-14-intel-i3/,https://www.amaget.com/wp-content/uploads/2023/06/4-1-300x300.jpg,Amaget Site
"HP PROBOOK 450 G9 NOTEBOOK PC 6Q802ES INTEL CORE I7-1255U NVIDIA GEFORCE MX570 (2GB DEDICATED) 8GB DDR4-3200 MHZ RAM  512GB PCIE NVME M.2 SSD 15.6″ DIAGONAL FHD, IPS ANTI-GLARE 250 NITS DISPLAY WINDOWS 11 PRO PIKE SILVER ALUMINIUM","₦1,320,411.55","₦1,320,411.55",,,https://www.amaget.com/product/hp-probook-450-g9-notebook-pc-6q802es/,https://www.amaget.com/wp-content/uploads/2023/06/laptops-6q802es-39114042474709_130x.png,Amaget Site
"HP Pavilion x360 2-in-1 Laptop 14-ek0059nia 12th Gen Intel® Core™ I7-1255U Intel® Iris® Xᵉ Graphics 16 GB DDR4-3200 (Onboard) 512 GB PCIe® NVMe™ M.2 SSD 14″ diagonal, FHD multitouch-enabled, Touchscreen, edge-to-edge glass backlit, natural silver keyboard 1yr wty Natural silver 781V2EA",,"₦657,250.00",,,https://www.amaget.com/product/hp-pavilion-x360-2-in-1-laptop-14-ek0059nia/,https://www.amaget.com/wp-content/uploads/2023/04/c07961012-300x300.png,Amaget Site
"HP Pavilion Laptop 14-dv2036nia 14″ FHD touch screen Intel® Core™ i5 8GB RAM 512GB SSD, 2GB Intel® GeForce® MX550, Windows 11 Home Single Language Natural silver 7A6B8EA ",,"₦1,040,000.00",,,https://www.amaget.com/product/hp-pavilion-laptop-14-dv2036nia-14-fhd/,https://www.amaget.com/wp-content/uploads/2023/04/1-3-300x300.jpg,Amaget Site
"ASUS Vivobook 15 X1500MA-BR415W LAPTOP INTEL® CELERON® 4GB DDR4, 1TB SATA 5400RPM 2.5″ HDD, 15.6 SLATE GREY 90NB0TH1-M00JE0",,"₦295,000.00",,,https://www.amaget.com/product/asus-vivobook-15-x1500ma-br415w/,https://www.amaget.com/wp-content/uploads/2023/05/download-5-300x300.png,Amaget Site
"ASUS Vivobook 14 X1400MA-BV377W LAPTOP INTEL® CELERON® 4GB DDR4, 1TB SATA 5400RPM 2.5″ HDD, 14.6 SLATE GREY 90NB0TG2-M00CF0",,"₦354,595.31",,,https://www.amaget.com/product/asus-vivobook-14-x1400ma-bv377w/,https://www.amaget.com/wp-content/uploads/2023/05/ASUS-Vivobook-14-X1400MA-BV377W-300x300.png,Amaget Site
"ASUS Vivobook 15 X1504ZA-NJ230W INTEL®CORE™ I5-1235U PROCESSOR 1.3 GHZ 8GB DDR4, 512GB M.2 NVME™ PCIE® 3.0 SSD, 15.6-INCH FHD 16:9 ASPECT RATIO, NON-TOUCH SCREEN, COOL SILVER, , FINGERPRINT, BACKLIT CHICLET KEYBOARD, WINDOWS 11 HOME, 2 YEARS WARRANTY 90NB1022-M00A50",,"₦791,020.31",,,https://www.amaget.com/product/asus-vivobook-15-x1504za-nj230w/,https://www.amaget.com/wp-content/uploads/2023/05/w800-300x300.png,Amaget Site
HP 240 G8 6S7N9EA INTEL CORE I3-1115240 14″ HD SVA 250 NWBZ 4GB 1D DDR4 3200 1TB 5400 DOS3.0 1YW ASH KBD TP IMAGEPAD AC 2X2+BT 5 2ANT ASTEROID SILVER WITH HD WEBCAM ID,,"₦540,000.00",,,https://www.amaget.com/product/hp-240-g8-6s7n9ea-intel-core-i3-1115240-g8/,https://www.amaget.com/wp-content/uploads/2023/05/Hp-240-G8-300x300.webp,Amaget Site
